"id","Wind Speed (km/h)","Wind Bearing (degrees)","Visibility (km)","Loud Cover"
"793","6.5044","281","15.8263","0"
"794","3.3649","299","15.8263","0"
"795","4.2182","279","14.7154","0"
"796","6.2951","281","15.8263","0"
"797","3.3166","306","15.8263","0"
"798","3.7191","327","14.9569","0"
"799","7.7924","348","9.982","0"
"800","9.3219","339","9.982","0"
"801","7.4221","10","9.982","0"
"802","8.7745","48","9.982","0"
"803","8.7584","59","9.982","0"
"804","8.7423","60","11.0285","0"
"805","10.626","70","11.27","0"
"806","4.7495","69","11.27","0"
"807","7.7924","108","11.3988","0"
"808","11.0124","89","11.2056","0"
"809","15.2145","147","11.2056","0"
"810","10.6421","152","11.3988","0"
"811","25.0033","200","11.27","0"
"812","16.1644","190","11.0768","0"
"813","8.3237","189","11.2861","0"
"814","7.8085","149","9.8532","0"
"815","5.957","159","15.4399","0"
"816","6.3434","149","14.2324","0"
"817","6.0053","112","3.9123","0"
"818","13.1054","121","15.5526","0"
"819","5.474","192","6.6976","0"
"820","11.0446","270","14.6349","0"
"821","3.0912","35","14.6349","0"
"822","2.7692","287","7.8246","0"
"823","3.0268","83","4.9427","0"
"824","10.8192","171","6.9391","0"
"825","9.5956","143","10.4811","0"
"826","10.5133","162","11.27","0"
"827","10.7709","229","11.27","0"
"828","9.4668","237","11.0768","0"
"829","15.1018","259","11.27","0"
"830","13.524","237","7.2772","0"
"831","3.381","274","6.5366","0"
"832","4.7334","213","11.27","0"
"833","9.0643","132","11.27","0"
"834","0.3703","167","11.0768","0"
"835","0.0644","255","11.27","0"
"836","0.0322","17","11.27","0"
"837","3.7835","89","11.0768","0"
"838","12.2199","129","11.2056","0"
"839","10.6099","130","11.9784","0"
"840","5.3935","143","8.05","0"
"841","6.1824","159","7.9695","0"
"842","6.2951","169","6.118","0"
"843","5.4096","178","13.685","0"
"844","2.8658","283","6.118","0"
"845","2.8497","306","6.0697","0"
"846","5.8121","224","6.5849","0"
"847","3.0751","199","5.9731","0"
"848","9.3541","210","5.9731","0"
"849","9.0643","220","3.6708","0"
"850","7.5831","230","4.991","0"
"851","7.728","200","11.27","0"
"852","5.2325","217","10.8997","0"
"853","7.8729","202","11.27","0"
"854","11.0607","208","11.27","0"
"855","12.9766","198","11.4471","0"
"856","10.8675","209","11.27","0"
"857","9.5312","201","11.27","0"
"858","11.8013","165","11.4471","0"
"859","10.8192","159","11.1251","0"
"860","4.5885","148","11.27","0"
"861","0.7728","121","9.982","0"
"862","9.1126","111","9.982","0"
"863","6.2468","111","15.8263","0"
"864","1.6261","289","14.9569","0"
"865","12.9444","309","15.8263","0"
"866","3.0912","104","15.7297","0"
"867","2.6243","126","14.168","0"
"868","3.2522","142","15.8263","0"
"869","6.0053","338","14.9086","0"
"870","2.4633","316","14.0875","0"
"871","4.7334","191","9.9015","0"
"872","7.9051","201","9.982","0"
"873","7.3738","223","10.3523","0"
"874","11.0768","270","11.2056","0"
"875","7.7924","264","11.2056","0"
"876","11.1734","254","11.3988","0"
"877","12.558","279","11.4471","0"
"878","13.6045","279","11.4471","0"
"879","10.8353","255","15.3111","0"
"880","10.787","239","11.2056","0"
"881","10.8031","229","11.2056","0"
"882","12.3004","220","11.2056","0"
"883","12.2843","229","11.2056","0"
"884","3.0912","246","11.2056","0"
"885","0.5474","291","10.3523","0"
"886","3.1073","63","9.982","0"
"887","3.1395","148","15.8263","0"
"888","3.3005","107","14.9569","0"
"889","2.2862","98","15.8263","0"
"890","3.0268","111","14.9086","0"
"891","12.3326","136","14.9569","0"
"892","3.1556","138","14.9086","0"
"893","3.1234","128","14.9086","0"
"894","5.6028","121","14.0875","0"
"895","4.6207","129","11.0446","0"
"896","8.9999","149","11.2056","0"
"897","8.694","153","11.0285","0"
"898","12.3004","140","11.2056","0"
"899","12.7029","120","11.2056","0"
"900","15.3594","146","10.3523","0"
"901","14.4417","130","10.0464","0"
"902","15.8907","149","10.0464","0"
"903","14.6349","140","10.4006","0"
"904","15.9229","150","9.982","0"
"905","15.778","169","9.982","0"
"906","13.5723","149","10.3523","0"
"907","10.7226","138","9.982","0"
"908","7.9856","121","9.982","0"
"909","10.6421","118","10.3523","0"
"910","10.8997","110","9.982","0"
"911","10.9319","110","15.8263","0"
"912","10.3362","112","14.9569","0"
"913","11.0124","139","15.8263","0"
"914","10.8353","139","15.8263","0"
"915","10.143","139","14.9569","0"
"916","13.9265","138","15.8263","0"
"917","14.3451","138","15.8263","0"
"918","10.0142","146","14.9569","0"
"919","9.4829","149","8.1305","0"
"920","10.9963","131","9.982","0"
"921","14.812","148","9.982","0"
"922","15.4721","159","9.982","0"
"923","16.8567","179","9.982","0"
"924","13.2825","189","15.2628","0"
"925","9.66","177","9.982","0"
"926","10.8031","197","9.982","0"
"927","7.6475","201","10.3523","0"
"928","11.1734","160","16.0517","0"
"929","11.27","186","9.982","0"
"930","10.7709","165","10.3523","0"
"931","11.0768","162","9.982","0"
"932","9.177","170","9.982","0"
"933","7.9695","168","9.982","0"
"934","4.6207","178","9.982","0"
"935","6.5849","150","15.8263","0"
"936","6.5044","132","14.9569","0"
"937","6.3917","152","15.8263","0"
"938","10.8353","150","15.8263","0"
"939","2.898","211","14.9569","0"
"940","13.4918","140","15.8263","0"
"941","10.948","150","15.8263","0"
"942","10.1591","147","14.8764","0"
"943","7.9856","159","7.1323","0"
"944","10.9963","150","9.8049","0"
"945","14.49","168","9.8371","0"
"946","16.0195","180","9.9015","0"
"947","11.1573","179","9.982","0"
"948","13.7816","180","9.982","0"
"949","16.0034","170","9.982","0"
"950","17.388","162","9.982","0"
"951","23.667","181","9.982","0"
"952","17.5168","183","11.2056","0"
"953","16.2932","211","9.982","0"
"954","12.3809","220","10.3523","0"
"955","10.1591","238","9.982","0"
"956","8.372","222","9.982","0"
"957","7.7441","232","10.3523","0"
"958","8.05","211","9.982","0"
"959","6.7298","211","15.8263","0"
"960","3.5098","249","14.9569","0"
"961","6.0536","266","15.8263","0"
"962","3.5581","196","15.8263","0"
"963","3.0751","121","15.8263","0"
"964","3.703","237","15.8263","0"
"965","6.4078","176","15.8263","0"
"966","5.6028","186","11.6886","0"
"967","4.7978","174","11.2056","0"
"968","4.9588","210","9.982","0"
"969","7.9212","243","10.3523","0"
"970","10.9319","238","9.982","0"
"971","12.7029","237","9.982","0"
"972","15.9068","230","9.982","0"
"973","20.2538","259","9.982","0"
"974","17.227","248","9.982","0"
"975","11.2539","255","10.3523","0"
"976","15.4399","220","9.982","0"
"977","17.3236","220","9.982","0"
"978","17.1626","238","9.982","0"
"979","12.3809","221","9.982","0"
"980","10.8031","162","9.982","0"
"981","0.8855","328","10.3523","0"
"982","4.6207","182","9.982","0"
"983","6.1824","169","15.8263","0"
"984","2.7853","133","14.9569","0"
"985","23.8602","339","15.6492","0"
"986","10.3684","329","15.6492","0"
"987","6.5688","354","14.9569","0"
"988","10.1913","29","15.7297","0"
"989","4.9105","280","14.812","0"
"990","5.8121","292","13.9426","0"
"991","5.1198","280","10.8997","0"
"992","4.8783","254","10.8997","0"
"993","9.7727","273","11.2056","0"
"994","12.3326","318","11.27","0"
"995","12.7995","319","11.2056","0"
"996","16.1805","318","11.3988","0"
"997","14.2646","301","11.27","0"
"998","12.719","318","11.27","0"
"999","10.7065","295","11.4471","0"
"1000","15.8746","290","11.27","0"
"1001","17.0338","319","11.27","0"
"1002","20.1572","319","11.4471","0"
"1003","21.8316","319","11.27","0"
"1004","13.7172","329","11.2056","0"
"1005","10.4489","329","10.3523","0"
"1006","3.3649","290","9.982","0"
"1007","6.4078","309","15.8263","0"
"1008","5.9731","292","14.9569","0"
"1009","3.1878","110","15.8263","0"
"1010","6.1502","120","15.8263","0"
"1011","9.3058","312","14.9569","0"
"1012","3.2683","129","15.8263","0"
"1013","6.3595","140","15.8263","0"
"1014","4.7978","146","14.9569","0"
"1015","0","0","15.7297","0"
"1016","3.22","290","9.982","0"
"1017","0.966","150","9.982","0"
"1018","0.805","240","9.982","0"
"1019","5.2486","222","9.982","0"
"1020","8.8872","284","10.3523","0"
"1021","8.211","294","9.982","0"
"1022","11.3827","252","9.982","0"
"1023","13.7011","261","10.3523","0"
"1024","12.6546","269","9.982","0"
"1025","14.2163","278","9.982","0"
"1026","8.7423","267","10.3523","0"
"1027","12.4453","232","9.982","0"
"1028","7.5992","202","9.982","0"
"1029","4.4758","171","9.982","0"
"1030","3.22","250","11.2056","0"
"1031","12.397","258","15.8263","0"
"1032","11.9623","289","14.9569","0"
"1033","30.8315","310","15.8263","0"
"1034","20.0284","318","15.8263","0"
"1035","10.8353","277","14.9569","0"
"1036","11.431","290","15.8263","0"
"1037","11.5598","291","15.8263","0"
"1038","6.9874","260","14.9569","0"
"1039","12.4614","308","9.982","0"
"1040","16.9211","318","9.982","0"
"1041","10.6421","305","10.3523","0"
"1042","15.778","290","9.982","0"
"1043","9.8532","316","9.982","0"
"1044","9.5956","274","10.3523","0"
"1045","9.8371","282","9.982","0"
"1046","7.9534","238","10.0464","0"
"1047","11.0607","247","11.4471","0"
"1048","10.8997","271","11.27","0"
"1049","10.7548","224","11.27","0"
"1050","5.5223","247","11.4471","0"
"1051","12.2521","214","11.27","0"
"1052","9.4024","233","11.27","0"
"1053","4.9588","246","10.0303","0"
"1054","3.5259","238","9.982","0"
"1055","6.5849","244","15.8263","0"
"1056","6.9552","276","14.9569","0"
"1057","6.9391","279","15.8263","0"
"1058","11.5598","290","15.8263","0"
"1059","4.4436","248","9.982","0"
"1060","6.9552","280","15.8263","0"
"1061","11.5598","290","15.8263","0"
"1062","16.8889","288","15.2628","0"
"1063","2.0286","289","9.982","0"
"1064","12.9444","289","9.982","0"
"1065","10.948","296","9.982","0"
"1066","15.8585","299","9.982","0"
"1067","12.8156","299","10.0464","0"
"1068","15.1018","309","11.4471","0"
"1069","19.9479","318","11.27","0"
"1070","13.5401","299","11.27","0"
"1071","13.8782","301","10.3523","0"
"1072","14.5222","317","9.982","0"
"1073","14.5222","281","9.982","0"
"1074","10.9319","321","11.3988","0"
"1075","16.0195","290","11.2056","0"
"1076","11.3827","263","11.27","0"
"1077","9.0643","300","11.3988","0"
"1078","3.6708","287","11.2056","0"
"1079","3.7835","255","14.9086","0"
"1080","3.5742","273","14.168","0"
"1081","3.7191","278","11.9784","0"
"1082","3.7674","268","9.982","0"
"1083","6.3112","238","9.982","0"
"1084","3.9767","255","9.982","0"
"1085","3.7191","264","9.982","0"
"1086","6.6815","272","9.982","0"
"1087","5.313","244","9.982","0"
"1088","9.6761","279","9.982","0"
"1089","13.8138","290","10.3523","0"
"1090","14.4739","299","9.982","0"
"1091","15.7136","299","11.27","0"
"1092","19.0141","308","11.4471","0"
"1093","15.8746","298","11.27","0"
"1094","14.1841","272","11.27","0"
"1095","14.0875","254","11.4471","0"
"1096","13.7655","225","11.27","0"
"1097","13.7172","223","11.27","0"
"1098","13.9748","261","11.4471","0"
"1099","11.4954","263","15.8263","0"
"1100","13.8782","260","16.1","0"
"1101","8.4686","250","9.982","0"
"1102","1.9159","272","9.982","0"
"1103","6.3917","260","15.8263","0"
"1104","6.4239","243","14.9569","0"
"1105","3.3649","251","11.9784","0"
"1106","3.381","245","11.9784","0"
"1107","8.4042","132","14.9569","0"
"1108","3.059","234","6.2951","0"
"1109","3.3488","208","6.2951","0"
"1110","6.0375","172","6.8425","0"
"1111","4.508","219","6.118","0"
"1112","1.5617","165","9.8049","0"
"1113","1.6905","166","9.9015","0"
"1114","4.8139","140","9.982","0"
"1115","9.8371","151","9.982","0"
"1116","10.1591","173","11.4471","0"
"1117","11.2539","168","11.2056","0"
"1118","11.109","207","9.982","0"
"1119","4.6529","161","10.3523","0"
"1120","8.2432","177","9.982","0"
"1121","9.5956","101","9.982","0"
"1122","7.8729","154","10.3523","0"
"1123","11.2056","140","9.982","0"
"1124","8.1144","129","9.982","0"
"1125","5.3291","118","10.3523","0"
"1126","7.6636","110","9.982","0"
"1127","6.2951","119","15.8263","0"
"1128","10.4328","107","14.9569","0"
"1129","10.6582","119","15.8263","0"
"1130","6.5044","119","15.8263","0"
"1131","1.5939","277","14.168","0"
"1132","3.1717","130","15.8263","0"
"1133","3.3649","190","11.2056","0"
"1134","9.499","84","9.982","0"
"1135","4.669","96","9.982","0"
"1136","10.787","108","9.982","0"
"1137","10.6582","117","10.0303","0"
"1138","9.5312","117","10.0464","0"
"1139","15.8907","148","10.0464","0"
"1140","12.4131","221","11.4471","0"
"1141","14.0231","270","11.27","0"
"1142","4.3148","320","11.27","0"
"1143","9.4185","255","10.4006","0"
"1144","9.3058","215","11.27","0"
"1145","15.6492","230","11.27","0"
"1146","9.9981","226","11.4471","0"
"1147","14.5705","212","11.27","0"
"1148","12.6546","231","9.982","0"
"1149","8.5652","238","11.3988","0"
"1150","8.4686","279","9.982","0"
"1151","5.4096","270","9.982","0"
"1152","4.1538","281","15.3111","0"
"1153","6.5044","306","15.8263","0"
"1154","3.5259","296","15.8263","0"
"1155","10.0142","336","14.9569","0"
"1156","2.3828","144","11.9784","0"
"1157","9.0321","277","11.9784","0"
"1158","2.9141","245","9.982","0"
"1159","1.771","254","11.2056","0"
"1160","8.0178","267","11.1251","0"
"1161","7.7119","253","11.3183","0"
"1162","5.1681","313","9.982","0"
"1163","7.4382","354","9.982","0"
"1164","10.8997","336","10.0464","0"
"1165","10.6904","346","11.27","0"
"1166","8.6457","65","11.27","0"
"1167","7.728","327","11.4471","0"
"1168","9.8693","5","11.2056","0"
"1169","12.6224","308","11.2056","0"
"1170","3.0107","352","10.3523","0"
"1171","8.4686","309","9.982","0"
"1172","5.2647","291","9.982","0"
"1173","5.1359","292","10.3523","0"
"1174","3.5259","326","9.982","0"
"1175","6.4078","347","15.8263","0"
"1176","6.2951","314","14.9569","0"
"1177","6.2468","318","15.8263","0"
"1178","6.3434","336","15.8263","0"
"1179","13.2342","282","15.0052","0"
"1180","3.1878","345","15.8263","0"
"1181","3.3005","233","9.982","0"
"1182","3.4776","294","14.8764","0"
"1183","0.3703","297","9.8049","0"
"1184","7.9373","319","9.8049","0"
"1185","7.7763","305","10.3523","0"
"1186","5.4096","307","9.982","0"
"1187","7.9373","316","11.2056","0"
"1188","4.4275","314","11.3988","0"
"1189","9.3058","295","11.27","0"
"1190","10.5777","335","9.982","0"
"1191","7.2933","294","10.3523","0"
"1192","0.644","281","9.982","0"
"1193","4.3148","108","9.982","0"
"1194","4.3309","203","10.3523","0"
"1195","6.9391","58","9.982","0"
"1196","3.22","13","9.982","0"
"1197","4.508","285","11.0285","0"
"1198","0.6118","312","11.2056","0"
"1199","3.5259","322","15.8263","0"
"1200","5.5223","12","14.9569","0"
"1201","3.4615","346","15.8263","0"
"1202","8.1144","345","11.2056","0"
"1203","4.7978","174","14.9569","0"
"1204","20.8656","291","8.1305","0"
"1205","24.0695","309","7.9695","0"
"1206","16.2932","330","4.991","0"
"1207","20.7368","339","11.0446","0"
"1208","14.6188","319","10.9802","0"
"1209","14.5544","310","10.8836","0"
"1210","12.5258","299","11.0768","0"
"1211","15.4882","308","8.05","0"
"1212","12.2682","320","11.0768","0"
"1213","9.5795","306","11.27","0"
"1214","3.0751","343","11.27","0"
"1215","4.0572","236","11.4471","0"
"1216","8.3398","281","11.27","0"
"1217","8.6135","299","11.2056","0"
"1218","8.5008","288","11.3988","0"
"1219","8.2271","288","11.2056","0"
"1220","8.1305","260","11.2056","0"
"1221","5.3291","233","10.3523","0"
"1222","9.8854","250","9.982","0"
"1223","8.3398","239","9.982","0"
"1224","6.8747","237","14.9569","0"
"1225","3.4776","202","15.8263","0"
"1226","6.2307","150","15.8263","0"
"1227","3.2039","180","14.168","0"
"1228","4.8783","151","9.982","0"
"1229","6.2468","159","15.7297","0"
"1230","6.0053","167","14.8764","0"
"1231","7.7924","209","11.0446","0"
"1232","9.8693","229","6.0214","0"
"1233","9.7727","241","4.6207","0"
"1234","14.4417","271","11.1251","0"
"1235","24.5203","299","11.27","0"
"1236","15.8907","302","11.0768","0"
"1237","22.2341","300","11.27","0"
"1238","26.4201","300","11.27","0"
"1239","27.9013","308","11.0285","0"
"1240","24.3432","291","11.2056","0"
"1241","25.9049","290","11.2056","0"
"1242","21.3647","298","10.3523","0"
"1243","20.1572","289","9.982","0"
"1244","5.1359","251","9.982","0"
"1245","8.3881","237","9.982","0"
"1246","9.3058","222","9.982","0"
"1247","6.3112","204","15.8263","0"
"1248","7.2128","239","15.3111","0"
"1249","6.44","300","15.8263","0"
"1250","6.2951","270","15.8263","0"
"1251","14.8281","300","14.0231","0"
"1252","6.4239","309","15.8263","0"
"1253","2.9624","322","15.7297","0"
"1254","6.1824","332","14.7637","0"
"1255","3.0107","277","10.8997","0"
"1256","1.61","125","11.0446","0"
"1257","3.2361","253","11.0285","0"
"1258","7.5348","169","8.1305","0"
"1259","7.5992","207","11.2056","0"
"1260","9.4024","335","11.3988","0"
"1261","4.4114","350","11.2056","0"
"1262","11.9945","61","11.27","0"
"1263","8.5491","54","11.4471","0"
"1264","12.1877","70","10.0464","0"
"1265","14.1197","79","11.27","0"
"1266","13.4918","84","10.4006","0"
"1267","9.4668","71","10.0464","0"
"1268","10.1752","61","11.27","0"
"1269","4.2504","338","10.787","0"
"1270","15.3111","70","11.27","0"
"1271","10.8836","98","14.9569","0"
"1272","8.6296","151","3.4937","0"
"1273","3.3327","172","15.8263","0"
"1274","2.3989","176","14.9086","0"
"1275","9.9176","272","14.168","0"
"1276","3.4293","177","11.2056","0"
"1277","3.0751","160","11.2056","0"
"1278","2.7048","179","9.8049","0"
"1279","10.7709","212","11.2056","0"
"1280","9.5312","241","11.2056","0"
"1281","8.8872","292","10.1913","0"
"1282","15.8907","308","11.2056","0"
"1283","10.1591","269","11.2056","0"
"1284","10.7065","260","10.1913","0"
"1285","12.9122","279","11.2056","0"
"1286","16.2127","270","11.27","0"
"1287","17.8871","279","10.1913","0"
"1288","16.5186","271","11.27","0"
"1289","15.1501","280","10.0464","0"
"1290","13.4757","262","11.0768","0"
"1291","11.4471","251","11.27","0"
"1292","11.6886","261","11.2056","0"
"1293","11.9623","245","9.982","0"
"1294","12.8639","270","9.982","0"
"1295","11.914","271","9.982","0"
"1296","14.5061","267","14.9569","0"
"1297","11.5115","259","14.9086","0"
"1298","14.2485","270","14.9086","0"
"1299","18.6116","304","14.9569","0"
"1300","14.5061","260","14.9086","0"
"1301","25.76","260","9.982","0"
"1302","14.6188","251","14.9569","0"
